"Peak1","Peak2","coaccess"
"chr2:105282241-105283343","chr2:105303560-105304853",0.20508698355447
"chr2:105282241-105283343","chr2:105332976-105334975",0.214837492253979
"chr2:105282241-105283343","chr2:105336644-105338180",0.363319984237
"chr2:105284353-105285713","chr2:105130138-105135450",0.206412340275545
"chr2:105284353-105285713","chr2:105256487-105257269",0.210370619471819
"chr2:105284353-105285713","chr2:105282241-105283343",0.280748573070837
"chr2:105284353-105285713","chr2:105303560-105304853",0.720347028305487
"chr2:105284353-105285713","chr2:105329656-105330793",0.486454325066095
"chr2:105284353-105285713","chr2:105336644-105338180",0.378512004140741
"chr2:105284353-105285713","chr2:105664199-105664870",0.290263474590881
"chr2:105303560-105304853","chr2:105130138-105135450",0.249603021305801
"chr2:105303560-105304853","chr2:105256487-105257269",0.215427190818551
"chr2:105303560-105304853","chr2:105282241-105283343",0.20508698355447
"chr2:105303560-105304853","chr2:105284353-105285713",0.720347028305487
"chr2:105303560-105304853","chr2:105329656-105330793",0.53390698210394
"chr2:105303560-105304853","chr2:105336644-105338180",0.28459513162284
"chr2:105303560-105304853","chr2:105435842-105436339",0.203959409711158
"chr2:105303560-105304853","chr2:105664199-105664870",0.324442679720937
"chr2:105329656-105330793","chr2:105284353-105285713",0.486454325066095
"chr2:105329656-105330793","chr2:105303560-105304853",0.53390698210394
"chr2:105329656-105330793","chr2:105336644-105338180",0.345635729700069
"chr2:105332976-105334975","chr2:105282241-105283343",0.214837492253979
"chr2:105332976-105334975","chr2:105336644-105338180",0.421540865059713
"chr2:105332976-105334975","chr2:105514718-105517207",0.313178125735149
"chr2:105332976-105334975","chr2:105523168-105524372",0.235187174140011
"chr2:105336644-105338180","chr2:105282241-105283343",0.363319984237
"chr2:105336644-105338180","chr2:105284353-105285713",0.378512004140741
"chr2:105336644-105338180","chr2:105303560-105304853",0.28459513162284
"chr2:105336644-105338180","chr2:105329656-105330793",0.345635729700069
"chr2:105336644-105338180","chr2:105332976-105334975",0.421540865059713
"chr2:105336644-105338180","chr2:105523168-105524372",0.411987122367535
"chr2:105336644-105338180","chr2:105611385-105613776",0.242551678702764
"chr2:105336644-105338180","chr2:105659293-105663636",0.261737278876843
"chr2:105336644-105338180","chr2:105666440-105684295",0.214454674560476
"chr2:105336644-105338180","chr2:105684930-105692017",0.246265903854186
"chr2:105382968-105383434","chr2:105730479-105731442",0.503425414559077
"chr2:105398118-105400021","chr2:105108521-105109476",0.486049091558281
"chr2:105398118-105400021","chr2:105433018-105433586",0.410597467820888
"chr2:105398118-105400021","chr2:105523168-105524372",0.328420976700152
"chr2:105398118-105400021","chr2:105608061-105608881",0.295519617329309
"chr2:105398118-105400021","chr2:105611385-105613776",0.35740537882482
"chr2:105398118-105400021","chr2:105615665-105616948",0.254428441345919
"chr2:105398118-105400021","chr2:105659293-105663636",0.397360470356026
"chr2:105398118-105400021","chr2:105666440-105684295",0.502774887472819
"chr2:105398118-105400021","chr2:105684930-105692017",0.376426105623165
"chr2:105398118-105400021","chr2:105698366-105699038",0.282184761539806
"chr2:105398118-105400021","chr2:105701904-105703034",0.241903413994534
"chr2:105398118-105400021","chr2:105715286-105716220",0.583069808104197
"chr2:105398118-105400021","chr2:105718693-105721207",0.6002973962123
"chr2:105415593-105417525","chr2:105130138-105135450",0.276626670683181
"chr2:105415593-105417525","chr2:105428004-105428499",0.257432029503054
"chr2:105415593-105417525","chr2:105514718-105517207",0.29726765303865
"chr2:105415593-105417525","chr2:105666440-105684295",0.248855290620209
"chr2:105428004-105428499","chr2:105415593-105417525",0.257432029503054
"chr2:105433018-105433586","chr2:105398118-105400021",0.410597467820888
"chr2:105433018-105433586","chr2:105659293-105663636",0.234799117574801
"chr2:105433018-105433586","chr2:105666440-105684295",0.357549277167627
"chr2:105433018-105433586","chr2:105684930-105692017",0.210285198863008
"chr2:105433018-105433586","chr2:105715286-105716220",0.315534985465539
"chr2:105433018-105433586","chr2:105718693-105721207",0.294020580836863
"chr2:105435842-105436339","chr2:105303560-105304853",0.203959409711158
"chr2:105514718-105517207","chr2:105332976-105334975",0.313178125735148
"chr2:105514718-105517207","chr2:105415593-105417525",0.29726765303865
"chr2:105514718-105517207","chr2:105523168-105524372",0.367029054388982
"chr2:105514718-105517207","chr2:105611385-105613776",0.297068444444397
"chr2:105514718-105517207","chr2:105659293-105663636",0.20662220736214
"chr2:105514718-105517207","chr2:105666440-105684295",0.22504226728918
"chr2:105514718-105517207","chr2:105684930-105692017",0.204575361819414
"chr2:105514718-105517207","chr2:105718693-105721207",0.208571322237163
"chr2:105523168-105524372","chr2:105332976-105334975",0.235187174140011
"chr2:105523168-105524372","chr2:105336644-105338180",0.411987122367535
"chr2:105523168-105524372","chr2:105398118-105400021",0.328420976700152
"chr2:105523168-105524372","chr2:105514718-105517207",0.367029054388982
"chr2:105523168-105524372","chr2:105611385-105613776",0.484653354222267
"chr2:105523168-105524372","chr2:105615665-105616948",0.220932385096859
"chr2:105523168-105524372","chr2:105659293-105663636",0.338061695634075
"chr2:105523168-105524372","chr2:105666440-105684295",0.383999880761859
"chr2:105523168-105524372","chr2:105684930-105692017",0.401168231319728
"chr2:105523168-105524372","chr2:105698366-105699038",0.296550036916084
"chr2:105523168-105524372","chr2:105701904-105703034",0.22112776102839
"chr2:105523168-105524372","chr2:105715286-105716220",0.309188414898335
"chr2:105523168-105524372","chr2:105718693-105721207",0.405344946231254
"chr2:105523168-105524372","chr2:105722342-105722796",0.238890280656844
"chr2:105523168-105524372","chr2:105792229-105793090",0.359313475262183
"chr2:105608061-105608881","chr2:105398118-105400021",0.295519617329309
"chr2:105608061-105608881","chr2:105611385-105613776",0.266959847777136
"chr2:105608061-105608881","chr2:105684930-105692017",0.228588101410763
"chr2:105608061-105608881","chr2:105715286-105716220",0.243792693971027
"chr2:105608061-105608881","chr2:105718693-105721207",0.269487848134614
"chr2:105611385-105613776","chr2:105336644-105338180",0.242551678702764
"chr2:105611385-105613776","chr2:105398118-105400021",0.35740537882482
"chr2:105611385-105613776","chr2:105514718-105517207",0.297068444444397
"chr2:105611385-105613776","chr2:105523168-105524372",0.484653354222267
"chr2:105611385-105613776","chr2:105608061-105608881",0.266959847777136
"chr2:105611385-105613776","chr2:105615665-105616948",0.307944564705775
"chr2:105611385-105613776","chr2:105659293-105663636",0.402988520628969
"chr2:105611385-105613776","chr2:105666440-105684295",0.393887720694188
"chr2:105611385-105613776","chr2:105684930-105692017",0.469905555572404
"chr2:105611385-105613776","chr2:105698366-105699038",0.22519049876496
"chr2:105611385-105613776","chr2:105701904-105703034",0.236968436017843
"chr2:105611385-105613776","chr2:105715286-105716220",0.337941484389389
"chr2:105611385-105613776","chr2:105718693-105721207",0.366365182593859
"chr2:105611385-105613776","chr2:105804404-105804978",0.232357804009654
"chr2:105615665-105616948","chr2:105398118-105400021",0.254428441345919
"chr2:105615665-105616948","chr2:105523168-105524372",0.220932385096859
"chr2:105615665-105616948","chr2:105611385-105613776",0.307944564705775
"chr2:105615665-105616948","chr2:105659293-105663636",0.236034819278363
"chr2:105615665-105616948","chr2:105666440-105684295",0.237159375912302
"chr2:105615665-105616948","chr2:105684930-105692017",0.340941776333574
"chr2:105615665-105616948","chr2:105718693-105721207",0.22698406439601
"chr2:105659293-105663636","chr2:105336644-105338180",0.261737278876843
"chr2:105659293-105663636","chr2:105398118-105400021",0.397360470356026
"chr2:105659293-105663636","chr2:105433018-105433586",0.2347991175748
"chr2:105659293-105663636","chr2:105514718-105517207",0.20662220736214
"chr2:105659293-105663636","chr2:105523168-105524372",0.338061695634075
"chr2:105659293-105663636","chr2:105611385-105613776",0.402988520628969
"chr2:105659293-105663636","chr2:105615665-105616948",0.236034819278363
"chr2:105659293-105663636","chr2:105666440-105684295",0.519599356052265
"chr2:105659293-105663636","chr2:105684930-105692017",0.46977760071304
"chr2:105659293-105663636","chr2:105698366-105699038",0.24294857168539
"chr2:105659293-105663636","chr2:105701904-105703034",0.231055256204955
"chr2:105659293-105663636","chr2:105715286-105716220",0.34469168714046
"chr2:105659293-105663636","chr2:105718693-105721207",0.350433327248567
"chr2:105664199-105664870","chr2:105284353-105285713",0.290263474590881
"chr2:105664199-105664870","chr2:105303560-105304853",0.324442679720937
"chr2:105666440-105684295","chr2:105336644-105338180",0.214454674560476
"chr2:105666440-105684295","chr2:105398118-105400021",0.502774887472818
"chr2:105666440-105684295","chr2:105415593-105417525",0.248855290620209
"chr2:105666440-105684295","chr2:105433018-105433586",0.357549277167627
"chr2:105666440-105684295","chr2:105514718-105517207",0.22504226728918
"chr2:105666440-105684295","chr2:105523168-105524372",0.383999880761859
"chr2:105666440-105684295","chr2:105611385-105613776",0.393887720694188
"chr2:105666440-105684295","chr2:105615665-105616948",0.237159375912302
"chr2:105666440-105684295","chr2:105659293-105663636",0.519599356052264
"chr2:105666440-105684295","chr2:105684930-105692017",0.42802173352465
"chr2:105666440-105684295","chr2:105698366-105699038",0.244412146540212
"chr2:105666440-105684295","chr2:105701904-105703034",0.315562047824067
"chr2:105666440-105684295","chr2:105715286-105716220",0.370616749002008
"chr2:105666440-105684295","chr2:105718693-105721207",0.420316724979821
"chr2:105666440-105684295","chr2:105804404-105804978",0.241346000896715
"chr2:105684930-105692017","chr2:105336644-105338180",0.246265903854186
"chr2:105684930-105692017","chr2:105398118-105400021",0.376426105623165
"chr2:105684930-105692017","chr2:105433018-105433586",0.210285198863008
"chr2:105684930-105692017","chr2:105514718-105517207",0.204575361819414
"chr2:105684930-105692017","chr2:105523168-105524372",0.401168231319728
"chr2:105684930-105692017","chr2:105608061-105608881",0.228588101410763
"chr2:105684930-105692017","chr2:105611385-105613776",0.469905555572404
"chr2:105684930-105692017","chr2:105615665-105616948",0.340941776333574
"chr2:105684930-105692017","chr2:105659293-105663636",0.46977760071304
"chr2:105684930-105692017","chr2:105666440-105684295",0.42802173352465
"chr2:105684930-105692017","chr2:105698366-105699038",0.274048218233522
"chr2:105684930-105692017","chr2:105701904-105703034",0.313055068323656
"chr2:105684930-105692017","chr2:105715286-105716220",0.328518553129721
"chr2:105684930-105692017","chr2:105718693-105721207",0.400185244154567
"chr2:105684930-105692017","chr2:105792229-105793090",0.213795595028471
"chr2:105684930-105692017","chr2:105799841-105802209",0.237268710424639
"chr2:105698366-105699038","chr2:105398118-105400021",0.282184761539806
"chr2:105698366-105699038","chr2:105523168-105524372",0.296550036916084
"chr2:105698366-105699038","chr2:105611385-105613776",0.22519049876496
"chr2:105698366-105699038","chr2:105659293-105663636",0.24294857168539
"chr2:105698366-105699038","chr2:105666440-105684295",0.244412146540212
"chr2:105698366-105699038","chr2:105684930-105692017",0.274048218233522
"chr2:105698366-105699038","chr2:105715286-105716220",0.234971696737339
"chr2:105698366-105699038","chr2:105718693-105721207",0.298520236424577
"chr2:105701904-105703034","chr2:105398118-105400021",0.241903413994534
"chr2:105701904-105703034","chr2:105523168-105524372",0.22112776102839
"chr2:105701904-105703034","chr2:105611385-105613776",0.236968436017843
"chr2:105701904-105703034","chr2:105659293-105663636",0.231055256204955
"chr2:105701904-105703034","chr2:105666440-105684295",0.315562047824067
"chr2:105701904-105703034","chr2:105684930-105692017",0.313055068323656
"chr2:105701904-105703034","chr2:105718693-105721207",0.224857025091083
"chr2:105704220-105704586","chr2:105705312-105705769",0.219728205962521
"chr2:105705312-105705769","chr2:105704220-105704586",0.219728205962521
"chr2:105715286-105716220","chr2:105398118-105400021",0.583069808104197
"chr2:105715286-105716220","chr2:105433018-105433586",0.315534985465539
"chr2:105715286-105716220","chr2:105523168-105524372",0.309188414898335
"chr2:105715286-105716220","chr2:105608061-105608881",0.243792693971027
"chr2:105715286-105716220","chr2:105611385-105613776",0.337941484389389
"chr2:105715286-105716220","chr2:105659293-105663636",0.34469168714046
"chr2:105715286-105716220","chr2:105666440-105684295",0.370616749002008
"chr2:105715286-105716220","chr2:105684930-105692017",0.328518553129721
"chr2:105715286-105716220","chr2:105698366-105699038",0.234971696737339
"chr2:105715286-105716220","chr2:105718693-105721207",0.623268221111462
"chr2:105718693-105721207","chr2:105398118-105400021",0.6002973962123
"chr2:105718693-105721207","chr2:105433018-105433586",0.294020580836863
"chr2:105718693-105721207","chr2:105514718-105517207",0.208571322237163
"chr2:105718693-105721207","chr2:105523168-105524372",0.405344946231254
"chr2:105718693-105721207","chr2:105608061-105608881",0.269487848134614
"chr2:105718693-105721207","chr2:105611385-105613776",0.366365182593859
"chr2:105718693-105721207","chr2:105615665-105616948",0.22698406439601
"chr2:105718693-105721207","chr2:105659293-105663636",0.350433327248567
"chr2:105718693-105721207","chr2:105666440-105684295",0.420316724979821
"chr2:105718693-105721207","chr2:105684930-105692017",0.400185244154567
"chr2:105718693-105721207","chr2:105698366-105699038",0.298520236424577
"chr2:105718693-105721207","chr2:105701904-105703034",0.224857025091083
"chr2:105718693-105721207","chr2:105715286-105716220",0.623268221111462
"chr2:105718693-105721207","chr2:105722342-105722796",0.268220015648866
"chr2:105722342-105722796","chr2:105523168-105524372",0.238890280656844
"chr2:105722342-105722796","chr2:105718693-105721207",0.268220015648866
"chr2:105730479-105731442","chr2:105382968-105383434",0.503425414559077
"chr2:105730479-105731442","chr2:105734976-105735492",0.234712453765877
"chr2:105734976-105735492","chr2:105730479-105731442",0.234712453765877
"chr2:105792229-105793090","chr2:105523168-105524372",0.359313475262183
